mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id
10252.875	1638811802290682038_sent_int_pegasus_74	0.625	0.686666666666667	0.917	2	0.666666666666667	0.708333333333333	3	in the future i think maybe to help	output_paraphrases	133.5510864	0.643363862	3.5	24	0.107	28	1007	791
9963.333	1638811802290682038_sent_int_pegasus_74	0.708333333333333	0.888333333333333	0.667	2	0.835	0.905	3	maybe in the future ill be able to help	output_paraphrases	19.80570412	0.610463272	3.444	27	0.097	31	1006	791
10230.727	1638811802290682038_sent_int_pegasus_74	0.708333333333333	0.828333333333333	0.781	2	0.76	0.82	2.909	in the future i think maybe to help in some ways	input_phrase	74.07029724	0.614685996	3.455	32	0.079	38	1006	792
9963.333	1638811802290682038_sent_int_pegasus_74	0.708333333333333	0.888333333333333	0.667	2	0.835	0.905	3	maybe in the future ill be able to help	output_paraphrases	19.80570412	0.610463272	3.444	27	0.097	31	1006	792
10285.875	1638888748799503388_sent_int_pegasus_1	0.833333333333333	0.961666666666667	0.682	2	0.875	0.961666666666667	2.75	a lot of people have time to read	output_paraphrases	36.54694366	0.609513447	3.25	22	0.115	26	1877	793
9628.091	1638888748799503388_sent_int_pegasus_1	0.866666666666667	0.915	0.618	2	0.863333333333333	0.918333333333333	3.091	a lot of people just do have time to read nowadays	input_phrase	97.64517975	0.623332394	3.636	34	0.075	40	1876	793
10285.875	1638888748799503388_sent_int_pegasus_1	0.833333333333333	0.961666666666667	0.682	2	0.875	0.961666666666667	2.75	a lot of people have time to read	output_paraphrases	36.54694366	0.609513447	3.25	22	0.115	26	1877	794
10245.4	1638888748799503388_sent_int_pegasus_1	0.416666666666667	0.643333333333333	0.714	2	0.533333333333333	0.626666666666667	2.8	a lot of people read	output_paraphrases	97.63516998	0.584573083	3.2	14	0.188	16	1876	794
9628.091	1638888748799503388_sent_int_pegasus_1	0.866666666666667	0.915	0.618	2	0.863333333333333	0.918333333333333	3.091	a lot of people just do have time to read nowadays	input_phrase	97.64517975	0.623332394	3.636	34	0.075	40	1876	795
10245.4	1638888748799503388_sent_int_pegasus_1	0.416666666666667	0.643333333333333	0.714	2	0.533333333333333	0.626666666666667	2.8	a lot of people read	output_paraphrases	97.63516998	0.584573083	3.2	14	0.188	16	1876	795
10157.429	1638888748799503388_sent_int_pegasus_106	0.366666666666667	0.63	0.565	2	0.403333333333333	0.661666666666667	3.286	they decided if they can test them	output_paraphrases	144.7051239	0.623679783	4	23	0.107	28	3448	796
10201.667	1638888748799503388_sent_int_pegasus_106	0.466666666666667	0.465	0.571	2	0.313333333333333	0.48	3.111	they decided if they can test them or not	output_paraphrases	72.59838104	0.61390865	3.667	28	0.091	33	3450	796
10157.429	1638888748799503388_sent_int_pegasus_106	0.366666666666667	0.63	0.565	2	0.403333333333333	0.661666666666667	3.286	they decided if they can test them	output_paraphrases	144.7051239	0.623679783	4	23	0.107	28	3448	797
9921.727	1638888748799503388_sent_int_pegasus_106	0.366666666666667	0.48	0.594	2	0.348333333333333	0.48	2.909	they have ruled on whether they can test them or not	input_phrase	81.19242859	0.544482937	3.818	32	0.071	42	3450	797
10201.667	1638888748799503388_sent_int_pegasus_106	0.466666666666667	0.465	0.571	2	0.313333333333333	0.48	3.111	they decided if they can test them or not	output_paraphrases	72.59838104	0.61390865	3.667	28	0.091	33	3450	798
9921.727	1638888748799503388_sent_int_pegasus_106	0.366666666666667	0.48	0.594	2	0.348333333333333	0.48	2.909	they have ruled on whether they can test them or not	input_phrase	81.19242859	0.544482937	3.818	32	0.071	42	3450	798
9981	1638888748799503388_sent_int_pegasus_118	0.833333333333333	0.84	0.625	2	0.785	0.866666666666667	3.429	there is a basis for the discussion	output_paraphrases	69.46269989	0.638846344	4.143	24	0.103	29	2020	799
9954.714	1638888748799503388_sent_int_pegasus_118	0.666666666666667	0.813333333333333	0.692	2	0.711666666666667	0.816666666666667	3.714	we have a basis for the conversation	output_paraphrases	100.0951309	0.633719229	4.286	26	0.1	30	2016	799
9981	1638888748799503388_sent_int_pegasus_118	0.833333333333333	0.84	0.625	2	0.785	0.866666666666667	3.429	there is a basis for the discussion	output_paraphrases	69.46269989	0.638846344	4.143	24	0.103	29	2020	800
10017.9	1638888748799503388_sent_int_pegasus_118	0.4	0.43	0.571	2	0.316666666666667	0.431666666666666	3.5	we have a little bit of a basis for conversation	input_phrase	41.05771255	0.577955982	3.9	35	0.077	39	2016	800
9954.714	1638888748799503388_sent_int_pegasus_118	0.666666666666667	0.813333333333333	0.692	2	0.711666666666667	0.816666666666667	3.714	we have a basis for the conversation	output_paraphrases	100.0951309	0.633719229	4.286	26	0.1	30	2016	801
10017.9	1638888748799503388_sent_int_pegasus_118	0.4	0.43	0.571	2	0.316666666666667	0.431666666666666	3.5	we have a little bit of a basis for conversation	input_phrase	41.05771255	0.577955982	3.9	35	0.077	39	2016	801
9156.667	1638888748799503388_sent_int_pegasus_119	0.333333333333333	0.513333333333333	0.741	2	0.425	0.525	3	there is a good size pantry in our kitchen	output_paraphrases	81.93843842	0.632369542	3.778	27	0.088	34	1919	802
8957.143	1638888748799503388_sent_int_pegasus_119	1	1	0.667	2	1	1	3	we have a pantry in the kitchen	output_paraphrases	46.01451111	0.613037317	3.571	21	0.12	25	1916	802
9156.667	1638888748799503388_sent_int_pegasus_119	0.333333333333333	0.513333333333333	0.741	2	0.425	0.525	3	there is a good size pantry in our kitchen	output_paraphrases	81.93843842	0.632369542	3.778	27	0.088	34	1919	803
9219.8	1638888748799503388_sent_int_pegasus_119	0.9	0.943333333333333	0.656	2	0.933333333333333	0.953333333333333	3.2	we have a pretty good size pantry in our kitchen	input_phrase	63.93146515	0.61317625	3.9	32	0.077	39	1919	803
8957.143	1638888748799503388_sent_int_pegasus_119	1	1	0.667	2	1	1	3	we have a pantry in the kitchen	output_paraphrases	46.01451111	0.613037317	3.571	21	0.12	25	1916	804
9219.8	1638888748799503388_sent_int_pegasus_119	0.9	0.943333333333333	0.656	2	0.933333333333333	0.953333333333333	3.2	we have a pretty good size pantry in our kitchen	input_phrase	63.93146515	0.61317625	3.9	32	0.077	39	1919	804
10062.2	1638888748799503388_sent_int_pegasus_12	0.111666666666667	0.718333333333333	0.5	2	0.566666666666667	0.693333333333333	3.8	hundreds of thousands of people is what it seemed like	input_phrase	40.69911575	0.565347795	4.5	38	0.067	45	1804	805
10272.714	1638888748799503388_sent_int_pegasus_12	0.333333333333333	0.55	0.65	2	0.428333333333333	0.543333333333333	2.857	it seemed like a lot of people	output_paraphrases	26.35383034	0.592138556	3.429	20	0.125	24	1804	805
10062.2	1638888748799503388_sent_int_pegasus_12	0.111666666666667	0.718333333333333	0.5	2	0.566666666666667	0.693333333333333	3.8	hundreds of thousands of people is what it seemed like	input_phrase	40.69911575	0.565347795	4.5	38	0.067	45	1804	806
10058.9	1638888748799503388_sent_int_pegasus_12	0.89	0.906666666666667	0.579	2	0.866666666666667	0.903333333333333	3.8	it seemed like there were hundreds of thousands of people	output_paraphrases	28.10494614	0.587267351	4.8	38	0.062	48	1807	806
10272.714	1638888748799503388_sent_int_pegasus_12	0.333333333333333	0.55	0.65	2	0.428333333333333	0.543333333333333	2.857	it seemed like a lot of people	output_paraphrases	26.35383034	0.592138556	3.429	20	0.125	24	1804	807
10058.9	1638888748799503388_sent_int_pegasus_12	0.89	0.906666666666667	0.579	2	0.866666666666667	0.903333333333333	3.8	it seemed like there were hundreds of thousands of people	output_paraphrases	28.10494614	0.587267351	4.8	38	0.062	48	1807	807
9538.909	1638888748799503388_sent_int_pegasus_122	0.166666666666667	0.273333333333333	0.512	2	0.273333333333333	0.296666666666667	3.727	the outer banks of north carolina are where we were recently	output_paraphrases	101.740509	0.525938031	4.545	41	0.06	50	3003	808
9465.4	1638888748799503388_sent_int_pegasus_122	0.666666666666667	0.733333333333333	0.526	2	0.666666666666667	0.731666666666667	3.8	we were at the outer banks of north carolina recently	output_paraphrases	92.634552	0.701059376	4.4	38	0.068	44	3004	808
9538.909	1638888748799503388_sent_int_pegasus_122	0.166666666666667	0.273333333333333	0.512	2	0.273333333333333	0.296666666666667	3.727	the outer banks of north carolina are where we were recently	output_paraphrases	101.740509	0.525938031	4.545	41	0.06	50	3003	809
9609.583	1638888748799503388_sent_int_pegasus_122	0.416666666666667	0.385	0.477	2	0.305	0.373333333333333	3.667	we were just out recently at the outer banks of north carolina	input_phrase	95.23925781	0.617512553	4.25	44	0.059	51	3003	809
9465.4	1638888748799503388_sent_int_pegasus_122	0.666666666666667	0.733333333333333	0.526	2	0.666666666666667	0.731666666666667	3.8	we were at the outer banks of north carolina recently	output_paraphrases	92.634552	0.701059376	4.4	38	0.068	44	3004	810
9609.583	1638888748799503388_sent_int_pegasus_122	0.416666666666667	0.385	0.477	2	0.305	0.373333333333333	3.667	we were just out recently at the outer banks of north carolina	input_phrase	95.23925781	0.617512553	4.25	44	0.059	51	3003	810
10270.182	1638888748799503388_sent_int_pegasus_123	0.433333333333333	0.488333333333333	0.704	2	0.47	0.49	2.455	i went back to work a year and a half ago	output_paraphrases	20.46426773	0.573391238	2.818	27	0.097	31	2344	811
10164	1638888748799503388_sent_int_pegasus_123	0.445	0.415	0.621	2	0.4	0.426666666666667	2.9	returned to work about a year and a half ago	output_paraphrases	20.56393433	0.568975638	3.5	29	0.086	35	2342	811
10270.182	1638888748799503388_sent_int_pegasus_123	0.433333333333333	0.488333333333333	0.704	2	0.47	0.49	2.455	i went back to work a year and a half ago	output_paraphrases	20.46426773	0.573391238	2.818	27	0.097	31	2344	812
10267.455	1638888748799503388_sent_int_pegasus_123	0.833333333333333	0.821666666666667	0.633	2	0.803333333333333	0.833333333333333	2.727	went back to work about a year and a half ago	input_phrase	15.52937222	0.642340304	3.182	30	0.086	35	2344	812
10164	1638888748799503388_sent_int_pegasus_123	0.445	0.415	0.621	2	0.4	0.426666666666667	2.9	returned to work about a year and a half ago	output_paraphrases	20.56393433	0.568975638	3.5	29	0.086	35	2342	813
10267.455	1638888748799503388_sent_int_pegasus_123	0.833333333333333	0.821666666666667	0.633	2	0.803333333333333	0.833333333333333	2.727	went back to work about a year and a half ago	input_phrase	15.52937222	0.642340304	3.182	30	0.086	35	2344	813
8729.167	1638888748799503388_sent_int_pegasus_126	1	0.978333333333333	0.609	2	0.971666666666667	0.98	3.833	does it get crowded on weekends	output_paraphrases	63.147995	0.63506864	4.333	23	0.115	26	2158	814
8771.5	1638888748799503388_sent_int_pegasus_126	1	0.936666666666667	0.667	2	0.943333333333333	0.938333333333333	3.5	it is crowded on the weekends	output_paraphrases	81.32982635	0.597345044	4	21	0.125	24	2155	814
8729.167	1638888748799503388_sent_int_pegasus_126	1	0.978333333333333	0.609	2	0.971666666666667	0.98	3.833	does it get crowded on weekends	output_paraphrases	63.147995	0.63506864	4.333	23	0.115	26	2158	815
9255.3	1638888748799503388_sent_int_pegasus_126	0.166666666666667	0.338333333333333	0.594	2	0.25	0.37	3.2	when you there on weekends is it crowded as hell	input_phrase	360.7299805	0.583917612	3.9	32	0.077	39	2155	815
8771.5	1638888748799503388_sent_int_pegasus_126	1	0.936666666666667	0.667	2	0.943333333333333	0.938333333333333	3.5	it is crowded on the weekends	output_paraphrases	81.32982635	0.597345044	4	21	0.125	24	2155	816
9255.3	1638888748799503388_sent_int_pegasus_126	0.166666666666667	0.338333333333333	0.594	2	0.25	0.37	3.2	when you there on weekends is it crowded as hell	input_phrase	360.7299805	0.583917612	3.9	32	0.077	39	2155	816
10317.4	1638888748799503388_sent_int_pegasus_127	0.625	0.713333333333333	0.75	2	0.683333333333333	0.733333333333333	2.8	he was able to do that for the first year	output_paraphrases	24.84173012	0.652321138	3.2	28	0.094	32	2413	817
10315.222	1638888748799503388_sent_int_pegasus_127	0.666666666666667	0.826666666666667	0.72	2	0.778333333333333	0.821666666666667	2.778	it was the first year he was able to	output_paraphrases	45.88399124	0.569820135	3.111	25	0.107	28	2410	817
10317.4	1638888748799503388_sent_int_pegasus_127	0.625	0.713333333333333	0.75	2	0.683333333333333	0.733333333333333	2.8	he was able to do that for the first year	output_paraphrases	24.84173012	0.652321138	3.2	28	0.094	32	2413	818
10298.364	1638888748799503388_sent_int_pegasus_127	0.291666666666667	0.441666666666667	0.559	2	0.423333333333333	0.46	3.091	which was really the first year he was really able to	input_phrase	78.57040405	0.504826457	3.909	34	0.07	43	2410	818
10315.222	1638888748799503388_sent_int_pegasus_127	0.666666666666667	0.826666666666667	0.72	2	0.778333333333333	0.821666666666667	2.778	it was the first year he was able to	output_paraphrases	45.88399124	0.569820135	3.111	25	0.107	28	2410	819
10298.364	1638888748799503388_sent_int_pegasus_127	0.291666666666667	0.441666666666667	0.559	2	0.423333333333333	0.46	3.091	which was really the first year he was really able to	input_phrase	78.57040405	0.504826457	3.909	34	0.07	43	2410	819
9074	1638888748799503388_sent_int_pegasus_131	1	0.973333333333333	0.654	2	0.945	0.978333333333333	2.889	in the big ones you dont hear about it	output_paraphrases	65.72160339	0.658907177	3.333	26	0.1	30	2335	820
9194	1638888748799503388_sent_int_pegasus_131	0.666666666666667	0.603333333333333	0.655	2	0.583333333333333	0.623333333333333	2.9	you dont hear much about it in the big ones	output_paraphrases	59.95830536	0.598414239	3.4	29	0.088	34	2338	820
9074	1638888748799503388_sent_int_pegasus_131	1	0.973333333333333	0.654	2	0.945	0.978333333333333	2.889	in the big ones you dont hear about it	output_paraphrases	65.72160339	0.658907177	3.333	26	0.1	30	2335	821
10201.4	1638888748799503388_sent_int_pegasus_131	0.221666666666667	0.461666666666667	0.633	2	0.383333333333333	0.473333333333333	3	you never hear about it really in the big ones	input_phrase	65.91738129	0.55475171	3.7	30	0.081	37	2338	821
9194	1638888748799503388_sent_int_pegasus_131	0.666666666666667	0.603333333333333	0.655	2	0.583333333333333	0.623333333333333	2.9	you dont hear much about it in the big ones	output_paraphrases	59.95830536	0.598414239	3.4	29	0.088	34	2338	822
10201.4	1638888748799503388_sent_int_pegasus_131	0.221666666666667	0.461666666666667	0.633	2	0.383333333333333	0.473333333333333	3	you never hear about it really in the big ones	input_phrase	65.91738129	0.55475171	3.7	30	0.081	37	2338	822
9706.4	1638888748799503388_sent_int_pegasus_17	0.766666666666667	0.793333333333333	0.708	2	0.75	0.77	2.4	i do a lot of work with the boy scouts	input_phrase	36.0720787	0.639027843	2.9	24	0.103	29	1957	823
9279.167	1638888748799503388_sent_int_pegasus_17	0.835	0.883333333333333	0.882	2	0.835	0.881666666666667	2.833	i help with the boy scouts	output_paraphrases	98.78088379	0.70788672	3.5	17	0.143	21	1957	823
9706.4	1638888748799503388_sent_int_pegasus_17	0.766666666666667	0.793333333333333	0.708	2	0.75	0.77	2.4	i do a lot of work with the boy scouts	input_phrase	36.0720787	0.639027843	2.9	24	0.103	29	1957	824
9292.667	1638888748799503388_sent_int_pegasus_17	0.555	0.675	0.875	2	0.555	0.683333333333333	2.667	i work for the boy scouts	output_paraphrases	79.7116394	0.639045725	3.333	16	0.15	20	1954	824
9279.167	1638888748799503388_sent_int_pegasus_17	0.835	0.883333333333333	0.882	2	0.835	0.881666666666667	2.833	i help with the boy scouts	output_paraphrases	98.78088379	0.70788672	3.5	17	0.143	21	1957	825
9292.667	1638888748799503388_sent_int_pegasus_17	0.555	0.675	0.875	2	0.555	0.683333333333333	2.667	i work for the boy scouts	output_paraphrases	79.7116394	0.639045725	3.333	16	0.15	20	1954	825
10123.889	1638888748799503388_sent_int_pegasus_21	0.933333333333333	0.873333333333333	0.741	2	0.853333333333333	0.901666666666667	3	i am aware if you have had that problem	output_paraphrases	87.03526306	0.658983778	3.444	27	0.097	31	3126	826
10330.417	1638888748799503388_sent_int_pegasus_21	0.695	0.623333333333333	0.667	2	0.555	0.63	2.75	i do know if you have had that problem there or not	input_phrase	84.11818695	0.604268149	3.333	33	0.075	40	3121	826
10123.889	1638888748799503388_sent_int_pegasus_21	0.933333333333333	0.873333333333333	0.741	2	0.853333333333333	0.901666666666667	3	i am aware if you have had that problem	output_paraphrases	87.03526306	0.658983778	3.444	27	0.097	31	3126	827
10312	1638888748799503388_sent_int_pegasus_21	0.166666666666667	0.286666666666667	0.727	2	0.258333333333333	0.306666666666667	2.444	i know if you have had that issue there	output_paraphrases	193.4436951	0.611087891	3.444	22	0.097	31	3121	827
10330.417	1638888748799503388_sent_int_pegasus_21	0.695	0.623333333333333	0.667	2	0.555	0.63	2.75	i do know if you have had that problem there or not	input_phrase	84.11818695	0.604268149	3.333	33	0.075	40	3121	828
10312	1638888748799503388_sent_int_pegasus_21	0.166666666666667	0.286666666666667	0.727	2	0.258333333333333	0.306666666666667	2.444	i know if you have had that issue there	output_paraphrases	193.4436951	0.611087891	3.444	22	0.097	31	3121	828
10033.3	1638888748799503388_sent_int_pegasus_26	0.766666666666667	0.778333333333333	0.6	2	0.716666666666667	0.768333333333333	3	i do usually use the colors they tell me to	input_phrase	112.9043579	0.548863136	3.4	30	0.088	34	2192	829
10043.625	1638888748799503388_sent_int_pegasus_26	0.733333333333333	0.746666666666667	0.762	2	0.625	0.76	2.625	i use the colors that they tell me	output_paraphrases	83.79595947	0.570605944	3.375	21	0.111	27	2198	829
10033.3	1638888748799503388_sent_int_pegasus_26	0.766666666666667	0.778333333333333	0.6	2	0.716666666666667	0.768333333333333	3	i do usually use the colors they tell me to	input_phrase	112.9043579	0.548863136	3.4	30	0.088	34	2192	830
10064.222	1638888748799503388_sent_int_pegasus_26	0.583333333333333	0.571666666666667	0.652	2	0.518333333333333	0.571666666666667	2.556	i use the colors they tell me to use	output_paraphrases	49.08401871	0.577319498	3.111	23	0.107	28	2192	830
10043.625	1638888748799503388_sent_int_pegasus_26	0.733333333333333	0.746666666666667	0.762	2	0.625	0.76	2.625	i use the colors that they tell me	output_paraphrases	83.79595947	0.570605944	3.375	21	0.111	27	2198	831
10064.222	1638888748799503388_sent_int_pegasus_26	0.583333333333333	0.571666666666667	0.652	2	0.518333333333333	0.571666666666667	2.556	i use the colors they tell me to use	output_paraphrases	49.08401871	0.577319498	3.111	23	0.107	28	2192	831
9950.6	1638888748799503388_sent_int_pegasus_36	0.533333333333333	0.758333333333333	0.613	2	0.566666666666667	0.758333333333333	3.1	i know it too bad that they gotten so expensive	input_phrase	213.0570221	0.570039197	3.8	31	0.079	38	2636	832
10089.889	1638888748799503388_sent_int_pegasus_36	0.666666666666667	0.713333333333333	0.607	2	0.611666666666667	0.708333333333333	3.111	i know its bad that they got so expensive	output_paraphrases	135.0489502	0.677855253	3.667	28	0.091	33	2639	832
9950.6	1638888748799503388_sent_int_pegasus_36	0.533333333333333	0.758333333333333	0.613	2	0.566666666666667	0.758333333333333	3.1	i know it too bad that they gotten so expensive	input_phrase	213.0570221	0.570039197	3.8	31	0.079	38	2636	833
10233.6	1638888748799503388_sent_int_pegasus_36	0.583333333333333	0.526666666666667	0.68	2	0.533333333333333	0.543333333333333	2.5	i know its too bad that they cost so much	output_paraphrases	53.28332138	0.65226702	3.2	25	0.094	32	2636	833
10089.889	1638888748799503388_sent_int_pegasus_36	0.666666666666667	0.713333333333333	0.607	2	0.611666666666667	0.708333333333333	3.111	i know its bad that they got so expensive	output_paraphrases	135.0489502	0.677855253	3.667	28	0.091	33	2639	834
10233.6	1638888748799503388_sent_int_pegasus_36	0.583333333333333	0.526666666666667	0.68	2	0.533333333333333	0.543333333333333	2.5	i know its too bad that they cost so much	output_paraphrases	53.28332138	0.65226702	3.2	25	0.094	32	2636	834
9882.3	1638888748799503388_sent_int_pegasus_52	0.866666666666667	0.791666666666667	0.688	2	0.816666666666667	0.803333333333333	3.2	i was angry that they were capable of doing that	output_paraphrases	50.15856171	0.577181587	3.9	32	0.077	39	2142	835
9449.909	1638888748799503388_sent_int_pegasus_52	0.7	0.606666666666667	0.667	2	0.606666666666667	0.578333333333333	2.727	i was just pissed as hell that they could do that	input_phrase	250.6772156	0.627223725	3.545	30	0.077	39	2144	835
9882.3	1638888748799503388_sent_int_pegasus_52	0.866666666666667	0.791666666666667	0.688	2	0.816666666666667	0.803333333333333	3.2	i was angry that they were capable of doing that	output_paraphrases	50.15856171	0.577181587	3.9	32	0.077	39	2142	836
9992.375	1638888748799503388_sent_int_pegasus_52	0.916666666666667	0.891666666666667	0.65	2	0.896666666666667	0.878333333333333	2.5	i was mad that they could do that	output_paraphrases	49.15080261	0.642228313	3.25	20	0.115	26	2144	836
9449.909	1638888748799503388_sent_int_pegasus_52	0.7	0.606666666666667	0.667	2	0.606666666666667	0.578333333333333	2.727	i was just pissed as hell that they could do that	input_phrase	250.6772156	0.627223725	3.545	30	0.077	39	2144	837
9992.375	1638888748799503388_sent_int_pegasus_52	0.916666666666667	0.891666666666667	0.65	2	0.896666666666667	0.878333333333333	2.5	i was mad that they could do that	output_paraphrases	49.15080261	0.642228313	3.25	20	0.115	26	2144	837
9536.2	1638888748799503388_sent_int_pegasus_74	0.5	0.518333333333333	0.529	2	0.533333333333333	0.541666666666667	3.4	only the guns were in the hands of the criminals	input_phrase	33.99493408	0.572965919	3.9	34	0.077	39	2593	838
8793.8	1638888748799503388_sent_int_pegasus_74	0.166666666666667	0.375	0.65	2	0.2	0.408333333333333	4	the criminals had the guns	output_paraphrases	202.262619	0.590436122	4.4	20	0.136	22	2593	838
9536.2	1638888748799503388_sent_int_pegasus_74	0.5	0.518333333333333	0.529	2	0.533333333333333	0.541666666666667	3.4	only the guns were in the hands of the criminals	input_phrase	33.99493408	0.572965919	3.9	34	0.077	39	2593	839
9335.25	1638888748799503388_sent_int_pegasus_74	0.666666666666667	0.488333333333333	0.571	2	0.501666666666667	0.495	3.5	the guns were in the hands of criminals	output_paraphrases	36.99435043	0.586345231	4	28	0.094	32	2597	839
8793.8	1638888748799503388_sent_int_pegasus_74	0.166666666666667	0.375	0.65	2	0.2	0.408333333333333	4	the criminals had the guns	output_paraphrases	202.262619	0.590436122	4.4	20	0.136	22	2593	840
9335.25	1638888748799503388_sent_int_pegasus_74	0.666666666666667	0.488333333333333	0.571	2	0.501666666666667	0.495	3.5	the guns were in the hands of criminals	output_paraphrases	36.99435043	0.586345231	4	28	0.094	32	2597	840
9216.6	1638888748799503388_sent_int_pegasus_76	0.558333333333333	0.623333333333333	0.7	2	0.633333333333333	0.595	3	so far they have run into the real psychos yet	input_phrase	326.8800354	0.555716495	3.7	30	0.081	37	2807	841
8388.75	1638888748799503388_sent_int_pegasus_76	0.445	0.495	0.786	2	0.416666666666667	0.496666666666667	3.5	the real psychos have yet to be encountered	output_paraphrases	227.6073151	0.607651097	4.5	28	0.083	36	2808	841
9216.6	1638888748799503388_sent_int_pegasus_76	0.558333333333333	0.623333333333333	0.7	2	0.633333333333333	0.595	3	so far they have run into the real psychos yet	input_phrase	326.8800354	0.555716495	3.7	30	0.081	37	2807	842
9120.667	1638888748799503388_sent_int_pegasus_76	0.416666666666667	0.543333333333333	0.704	2	0.52	0.508333333333333	3	they have yet to run into the real psychos	output_paraphrases	117.6416321	0.594675979	3.778	27	0.088	34	2807	842
8388.75	1638888748799503388_sent_int_pegasus_76	0.445	0.495	0.786	2	0.416666666666667	0.496666666666667	3.5	the real psychos have yet to be encountered	output_paraphrases	227.6073151	0.607651097	4.5	28	0.083	36	2808	843
9120.667	1638888748799503388_sent_int_pegasus_76	0.416666666666667	0.543333333333333	0.704	2	0.52	0.508333333333333	3	they have yet to run into the real psychos	output_paraphrases	117.6416321	0.594675979	3.778	27	0.088	34	2807	843
10105	1638888748799503388_sent_int_pegasus_78	0.695	0.786666666666667	0.727	2	0.705	0.783333333333333	2.444	i think they carry it a bit too far	output_paraphrases	62.08256531	0.627170161	3	22	0.111	27	3396	844
10103.273	1638888748799503388_sent_int_pegasus_78	0.933333333333333	0.94	0.588	2	0.925	0.945	3.091	sometimes i think they carry it a little bit too far	input_phrase	36.92618179	0.616589162	3.818	34	0.071	42	3395	844
10105	1638888748799503388_sent_int_pegasus_78	0.695	0.786666666666667	0.727	2	0.705	0.783333333333333	2.444	i think they carry it a bit too far	output_paraphrases	62.08256531	0.627170161	3	22	0.111	27	3396	845
9991.667	1638888748799503388_sent_int_pegasus_78	0.835	0.8	0.8	2	0.693333333333333	0.838333333333333	3.333	sometimes they carry it too far	output_paraphrases	116.951828	0.671469549	4.333	20	0.115	26	3395	845
10103.273	1638888748799503388_sent_int_pegasus_78	0.933333333333333	0.94	0.588	2	0.925	0.945	3.091	sometimes i think they carry it a little bit too far	input_phrase	36.92618179	0.616589162	3.818	34	0.071	42	3395	846
9991.667	1638888748799503388_sent_int_pegasus_78	0.835	0.8	0.8	2	0.693333333333333	0.838333333333333	3.333	sometimes they carry it too far	output_paraphrases	116.951828	0.671469549	4.333	20	0.115	26	3395	846
9519.5	1638888748799503388_sent_int_pegasus_91	0.708333333333333	0.885	0.576	2	0.813333333333333	0.885	4.125	random drug testing was wanted by the city	output_paraphrases	128.5828705	0.594369078	4.375	33	0.086	35	3445	847
9539.9	1638888748799503388_sent_int_pegasus_91	0.5	0.606666666666667	0.396	2	0.6	0.623333333333333	4.8	the city government wanted to institute the random drug testing	input_phrase	148.5202637	0.607389269	5.4	48	0.056	54	3439	847
9519.5	1638888748799503388_sent_int_pegasus_91	0.708333333333333	0.885	0.576	2	0.813333333333333	0.885	4.125	random drug testing was wanted by the city	output_paraphrases	128.5828705	0.594369078	4.375	33	0.086	35	3445	848
9235.125	1638888748799503388_sent_int_pegasus_91	0.75	0.765	0.588	2	0.73	0.761666666666667	4.25	the city wanted to randomly test for drugs	output_paraphrases	260.8704529	0.655440909	4.375	34	0.086	35	3439	848
9539.9	1638888748799503388_sent_int_pegasus_91	0.5	0.606666666666667	0.396	2	0.6	0.623333333333333	4.8	the city government wanted to institute the random drug testing	input_phrase	148.5202637	0.607389269	5.4	48	0.056	54	3439	849
9235.125	1638888748799503388_sent_int_pegasus_91	0.75	0.765	0.588	2	0.73	0.761666666666667	4.25	the city wanted to randomly test for drugs	output_paraphrases	260.8704529	0.655440909	4.375	34	0.086	35	3439	849
9440	1638888748799503388_sent_int_pegasus_92	0.266666666666667	0.456666666666667	0.514	2	0.38	0.483333333333333	3.182	the deal the iraqis had with the russians was for oil	output_paraphrases	53.48897171	0.583563261	3.909	35	0.07	43	2843	850
9440.727	1638888748799503388_sent_int_pegasus_92	0.1	0.21	0.543	2	0.166666666666667	0.235	3.182	the deal the iraqis have with the russians was for oil	input_phrase	56.22785568	0.59628096	4	35	0.068	44	2846	850
9440	1638888748799503388_sent_int_pegasus_92	0.266666666666667	0.456666666666667	0.514	2	0.38	0.483333333333333	3.182	the deal the iraqis had with the russians was for oil	output_paraphrases	53.48897171	0.583563261	3.909	35	0.07	43	2843	851
9150.125	1638888748799503388_sent_int_pegasus_92	0.723333333333333	0.858333333333333	0.538	2	0.811666666666667	0.901666666666667	3.25	the iraqis had a deal with the russians	output_paraphrases	28.70044518	0.586511004	4	26	0.094	32	2846	851
9440.727	1638888748799503388_sent_int_pegasus_92	0.1	0.21	0.543	2	0.166666666666667	0.235	3.182	the deal the iraqis have with the russians was for oil	input_phrase	56.22785568	0.59628096	4	35	0.068	44	2846	852
9150.125	1638888748799503388_sent_int_pegasus_92	0.723333333333333	0.858333333333333	0.538	2	0.811666666666667	0.901666666666667	3.25	the iraqis had a deal with the russians	output_paraphrases	28.70044518	0.586511004	4	26	0.094	32	2846	852
9170	18	0.533333333333333	0.66	0.6	2	0.626666666666667	0.66	3.125	does it just want to sniff and play	output_paraphrases	61.9921913146973	0.579288215872258	3.5	25	0.107	28	324	853
