mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id	exact_paraphrase_pid
9986.556	1638811802290682038_sent_int_pegasus_131	0.8666666667	0.9466666667	0.571	2	0.9083333333	0.9466666667	3.111	when he becomes an adult what will he do	output_paraphrases	47.61159134	0.589447996	3.556	28	0.094	32	1686	741	741
10060.7	1638811802290682038_sent_int_pegasus_131	0.6666666667	0.6833333333	0.467	2	0.6666666667	0.7	3	when he turns into an adult what will he do	output_paraphrases	46.88528824	0.568772932	3.4	30	0.088	34	1681	741	741
9513.429	1638811802290682038_sent_int_pegasus_134	0.3866666667	0.84	0.731	2	0.5933333333	0.8533333333	3.714	there are horror stories about child care	output_paraphrases	167.6353912	0.59629477	5	26	0.086	35	838	743	743
9610.375	1638811802290682038_sent_int_pegasus_134	0.5416666667	0.9283333333	0.75	2	0.73	0.9183333333	3.5	when you see horror stories about child care	output_paraphrases	138.6315765	0.605339666	4.625	28	0.081	37	842	743	743
10181.091	1638811802290682038_sent_int_pegasus_136	0.5233333333	0.63	0.5	2	0.5766666667	0.63	2.909	will they allow you to take a computer home to work	output_paraphrases	50.26434326	0.549873225	3.727	32	0.073	41	472	745	745
10241.7	1638811802290682038_sent_int_pegasus_136	0.62	0.66	0.533	2	0.6166666667	0.6483333333	3	will they let you take a computer home to work	input_phrase	59.17401123	0.616012055	3.7	30	0.081	37	472	745	745
10181.091	1638811802290682038_sent_int_pegasus_136	0.5233333333	0.63	0.5	2	0.5766666667	0.63	2.909	will they allow you to take a computer home to work	output_paraphrases	50.26434326	0.549873225	3.727	32	0.073	41	472	746	746
10174.909	1638811802290682038_sent_int_pegasus_136	0.75	0.795	0.576	2	0.82	0.8316666667	3	will you be allowed to take a computer home to use	output_paraphrases	57.31755066	0.555291149	3.636	33	0.075	40	479	746	746
10241.7	1638811802290682038_sent_int_pegasus_136	0.62	0.66	0.533	2	0.6166666667	0.6483333333	3	will they let you take a computer home to work	input_phrase	59.17401123	0.616012055	3.7	30	0.081	37	472	747	747
10174.909	1638811802290682038_sent_int_pegasus_136	0.75	0.795	0.576	2	0.82	0.8316666667	3	will you be allowed to take a computer home to use	output_paraphrases	57.31755066	0.555291149	3.636	33	0.075	40	479	747	747
10270.375	1638811802290682038_sent_int_pegasus_137	0.5	0.49	0.706	2	0.4383333333	0.5	2.125	do you feel a bit out of it	output_paraphrases	32.3406601	0.551600882	2.5	17	0.15	20	1473	748	748
10268.556	1638811802290682038_sent_int_pegasus_137	0.9	0.97	0.545	2	0.945	0.9683333333	2.444	do you feel a little bit out of it	output_paraphrases	27.49090385	0.581785768	2.889	22	0.115	26	1475	748	748
10270.375	1638811802290682038_sent_int_pegasus_137	0.5	0.49	0.706	2	0.4383333333	0.5	2.125	do you feel a bit out of it	output_paraphrases	32.3406601	0.551600882	2.5	17	0.15	20	1473	749	749
10291.25	1638811802290682038_sent_int_pegasus_137	0.1433333333	0.235	0.483	2	0.1933333333	0.255	2.417	you feel like you a little bit out of it do you	input_phrase	44.4542923	0.575085032	3	29	0.083	36	1473	749	749
10268.556	1638811802290682038_sent_int_pegasus_137	0.9	0.97	0.545	2	0.945	0.9683333333	2.444	do you feel a little bit out of it	output_paraphrases	27.49090385	0.581785768	2.889	22	0.115	26	1475	750	750
10291.25	1638811802290682038_sent_int_pegasus_137	0.1433333333	0.235	0.483	2	0.1933333333	0.255	2.417	you feel like you a little bit out of it do you	input_phrase	44.4542923	0.575085032	3	29	0.083	36	1473	750	750
9552.556	1638811802290682038_sent_int_pegasus_14	0.6666666667	0.7966666667	0.75	2	0.7783333333	0.795	3.111	do you enjoy wearing jeans most of the time	output_paraphrases	43.12065506	0.541102076	3.889	28	0.086	35	1752	751	751
9790.3	1638811802290682038_sent_int_pegasus_14	0.9666666667	0.9316666667	0.741	2	0.9333333333	0.935	2.7	do you like to wear jeans most of the time	input_phrase	28.36899567	0.646243037	3.3	27	0.091	33	1752	751	751
9552.556	1638811802290682038_sent_int_pegasus_14	0.6666666667	0.7966666667	0.75	2	0.7783333333	0.795	3.111	do you enjoy wearing jeans most of the time	output_paraphrases	43.12065506	0.541102076	3.889	28	0.086	35	1752	752	752
9750.889	1638811802290682038_sent_int_pegasus_14	1	1	0.815	2	1	1	3	do you like wearing jeans most of the time	output_paraphrases	39.80638885	0.584564815	3.778	27	0.088	34	1753	752	752
9790.3	1638811802290682038_sent_int_pegasus_14	0.9666666667	0.9316666667	0.741	2	0.9333333333	0.935	2.7	do you like to wear jeans most of the time	input_phrase	28.36899567	0.646243037	3.3	27	0.091	33	1752	753	753
9750.889	1638811802290682038_sent_int_pegasus_14	1	1	0.815	2	1	1	3	do you like wearing jeans most of the time	output_paraphrases	39.80638885	0.584564815	3.778	27	0.088	34	1753	753	753
10320	1638811802290682038_sent_int_pegasus_19	0.61	0.675	0.618	2	0.6383333333	0.7033333333	2.833	have been doing much of that for the last year or so	input_phrase	25.5140667	0.603681679	3.417	34	0.073	41	1425	754	754
10323.727	1638811802290682038_sent_int_pegasus_19	0.8333333333	0.7383333333	0.667	2	0.6966666667	0.7583333333	2.727	i have been doing that for the last year or so	output_paraphrases	13.33398533	0.624504722	3.273	30	0.083	36	1425	754	754
10320	1638811802290682038_sent_int_pegasus_19	0.61	0.675	0.618	2	0.6383333333	0.7033333333	2.833	have been doing much of that for the last year or so	input_phrase	25.5140667	0.603681679	3.417	34	0.073	41	1425	755	755
10317	1638811802290682038_sent_int_pegasus_19	0.445	0.6216666667	0.667	2	0.59	0.6283333333	2.727	over the last year or so i have been doing that	output_paraphrases	20.49489784	0.573630855	3.364	30	0.081	37	1422	755	755
10323.727	1638811802290682038_sent_int_pegasus_19	0.8333333333	0.7383333333	0.667	2	0.6966666667	0.7583333333	2.727	i have been doing that for the last year or so	output_paraphrases	13.33398533	0.624504722	3.273	30	0.083	36	1425	756	756
10317	1638811802290682038_sent_int_pegasus_19	0.445	0.6216666667	0.667	2	0.59	0.6283333333	2.727	over the last year or so i have been doing that	output_paraphrases	20.49489784	0.573630855	3.364	30	0.081	37	1422	756	756
9658.8	1638811802290682038_sent_int_pegasus_26	0.7216666667	0.8766666667	0.656	2	0.8166666667	0.865	3.2	i buy a lot of wood working equipment through mail	output_paraphrases	141.4754181	0.697670944	4.1	32	0.073	41	1566	757	757
9724.818	1638811802290682038_sent_int_pegasus_26	0	0.395	0.647	2	0.4516666667	0.365	3.091	i buy a lot of wood working equipment through the mail	input_phrase	65.6078186	0.709511414	4	34	0.068	44	1572	757	757
9658.8	1638811802290682038_sent_int_pegasus_26	0.7216666667	0.8766666667	0.656	2	0.8166666667	0.865	3.2	i buy a lot of wood working equipment through mail	output_paraphrases	141.4754181	0.697670944	4.1	32	0.073	41	1566	758	758
9721.9	1638811802290682038_sent_int_pegasus_26	0.5233333333	0.7183333333	0.667	2	0.6666666667	0.67	3.3	i get a lot of wood working equipment through mail	output_paraphrases	111.7579422	0.59251225	4.1	33	0.073	41	1572	758	758
9724.818	1638811802290682038_sent_int_pegasus_26	0	0.395	0.647	2	0.4516666667	0.365	3.091	i buy a lot of wood working equipment through the mail	input_phrase	65.6078186	0.709511414	4	34	0.068	44	1572	759	759
9721.9	1638811802290682038_sent_int_pegasus_26	0.5233333333	0.7183333333	0.667	2	0.6666666667	0.67	3.3	i get a lot of wood working equipment through mail	output_paraphrases	111.7579422	0.59251225	4.1	33	0.073	41	1572	759	759
10283.9	1638811802290682038_sent_int_pegasus_29	0.4716666667	0.6183333333	0.677	2	0.5666666667	0.6483333333	3.1	i could have asked for anything better i do think	input_phrase	144.4528046	0.631241193	4	31	0.075	40	609	761	761
10302.875	1638811802290682038_sent_int_pegasus_29	0.89	0.9483333333	0.783	2	0.8966666667	0.96	2.875	i think i could have asked for better	output_paraphrases	58.48587036	0.717754118	3.75	23	0.1	30	611	761	761
10062.917	1638811802290682038_sent_int_pegasus_30	0.75	0.73	0.55	2	0.6516666667	0.735	3.333	i do a lot of training of our customers for new products	input_phrase	112.5134201	0.650387513	3.75	40	0.067	45	413	765	765
9731.857	1638811802290682038_sent_int_pegasus_30	0.75	0.89	0.607	2	0.785	0.9066666667	4	i train my customers for new products	output_paraphrases	344.4434509	0.666528188	4.429	28	0.097	31	413	765	765
10219.9	1638811802290682038_sent_int_pegasus_34	0.25	0.6533333333	0.714	2	0.5833333333	0.67	2.8	i do really read the books or things like that	input_phrase	101.8244705	0.538497414	3.7	28	0.081	37	762	767	767
10224.25	1638811802290682038_sent_int_pegasus_34	0.8883333333	0.8533333333	1	2	0.8333333333	0.8333333333	2	i read a lot	output_paraphrases	151.4700165	0.606752888	2.25	8	0.333	9	760	767	767
10317.417	1638811802290682038_sent_int_pegasus_36	0.8883333333	0.8916666667	0.706	2	0.9016666667	0.91	2.833	i do think this place is a very good place for him	input_phrase	31.82141495	0.564967395	3.25	34	0.077	39	628	769	769
10331.889	1638811802290682038_sent_int_pegasus_36	0.9333333333	0.9166666667	0.833	2	0.9266666667	0.94	2.667	i think this is a good place for him	output_paraphrases	25.70035362	0.621633939	3.111	24	0.107	28	635	769	769
10317.417	1638811802290682038_sent_int_pegasus_36	0.8883333333	0.8916666667	0.706	2	0.9016666667	0.91	2.833	i do think this place is a very good place for him	input_phrase	31.82141495	0.564967395	3.25	34	0.077	39	628	770	770
10313	1638811802290682038_sent_int_pegasus_36	0.75	0.87	0.696	2	0.88	0.89	2.875	this place is a good place for him	output_paraphrases	30.33556747	0.620847722	3.375	23	0.111	27	628	770	770
10331.889	1638811802290682038_sent_int_pegasus_36	0.9333333333	0.9166666667	0.833	2	0.9266666667	0.94	2.667	i think this is a good place for him	output_paraphrases	25.70035362	0.621633939	3.111	24	0.107	28	635	771	771
10313	1638811802290682038_sent_int_pegasus_36	0.75	0.87	0.696	2	0.88	0.89	2.875	this place is a good place for him	output_paraphrases	30.33556747	0.620847722	3.375	23	0.111	27	628	771	771
10307.286	1638811802290682038_sent_int_pegasus_39	1	0.92	0.826	2	0.9283333333	0.9166666667	3.286	i have had no problems with that	output_paraphrases	32.61126328	0.675091287	3.714	23	0.115	26	143	774	774
10193.571	1638811802290682038_sent_int_pegasus_39	0.75	0.8766666667	0.696	2	0.8583333333	0.87	3.286	i have never had trouble with that	output_paraphrases	40.11674118	0.675380633	4	23	0.107	28	145	774	774
10186.875	1638811802290682038_sent_int_pegasus_46	0.75	0.9316666667	0.682	2	0.8533333333	0.895	2.75	i have been at home for nine years	output_paraphrases	73.14315033	0.59315368	3.375	22	0.111	27	1096	778	778
10188.636	1638811802290682038_sent_int_pegasus_46	0.3333333333	0.4933333333	0.606	2	0.4083333333	0.5033333333	3	i have been living at home for the last nine years	output_paraphrases	22.93187332	0.522151912	3.636	33	0.075	40	1088	778	778
10186.875	1638811802290682038_sent_int_pegasus_46	0.75	0.9316666667	0.682	2	0.8533333333	0.895	2.75	i have been at home for nine years	output_paraphrases	73.14315033	0.59315368	3.375	22	0.111	27	1096	779	779
10003	1638811802290682038_sent_int_pegasus_46	0.4166666667	0.5316666667	0.71	2	0.4333333333	0.4883333333	3.1	i have stayed home for about the last nine years	input_phrase	89.84675598	0.590583459	3.9	31	0.077	39	1088	779	779
10188.636	1638811802290682038_sent_int_pegasus_46	0.3333333333	0.4933333333	0.606	2	0.4083333333	0.5033333333	3	i have been living at home for the last nine years	output_paraphrases	22.93187332	0.522151912	3.636	33	0.075	40	1088	780	780
10003	1638811802290682038_sent_int_pegasus_46	0.4166666667	0.5316666667	0.71	2	0.4333333333	0.4883333333	3.1	i have stayed home for about the last nine years	input_phrase	89.84675598	0.590583459	3.9	31	0.077	39	1088	780	780
10227.625	1638811802290682038_sent_int_pegasus_57	0.6333333333	0.6516666667	0.727	2	0.6666666667	0.655	2.75	i believe it was early in the summer	output_paraphrases	42.34373474	0.565039018	3.625	22	0.103	29	1372	781	781
10263.273	1638811802290682038_sent_int_pegasus_57	0.305	0.4466666667	0.613	2	0.3616666667	0.4516666667	2.818	i think it was a little early part of the summer	input_phrase	50.19148636	0.567412487	3.455	31	0.079	38	1373	781	781
10227.625	1638811802290682038_sent_int_pegasus_57	0.6333333333	0.6516666667	0.727	2	0.6666666667	0.655	2.75	i believe it was early in the summer	output_paraphrases	42.34373474	0.565039018	3.625	22	0.103	29	1372	782	782
10227.167	1638811802290682038_sent_int_pegasus_57	0.3333333333	0.375	0.812	2	0.3333333333	0.38	2.667	it was early in the summer	output_paraphrases	54.41054535	0.611914741	3.5	16	0.143	21	1373	782	782
10263.273	1638811802290682038_sent_int_pegasus_57	0.305	0.4466666667	0.613	2	0.3616666667	0.4516666667	2.818	i think it was a little early part of the summer	input_phrase	50.19148636	0.567412487	3.455	31	0.079	38	1373	783	783
10227.167	1638811802290682038_sent_int_pegasus_57	0.3333333333	0.375	0.812	2	0.3333333333	0.38	2.667	it was early in the summer	output_paraphrases	54.41054535	0.611914741	3.5	16	0.143	21	1373	783	783
10122.333	1638811802290682038_sent_int_pegasus_62	0.5833333333	0.7533333333	0.583	2	0.68	0.7666666667	3	i was raised in a generation we did need all those things	input_phrase	120.638504	0.536899885	3.833	36	0.065	46	1199	784	784
10295	1638811802290682038_sent_int_pegasus_62	0.8333333333	0.9433333333	0.586	2	0.895	0.9333333333	2.636	we did need all those things when i was a child	output_paraphrases	62.26322937	0.586133945	3.364	29	0.081	37	1199	784	784
10122.333	1638811802290682038_sent_int_pegasus_62	0.5833333333	0.7533333333	0.583	2	0.68	0.7666666667	3	i was raised in a generation we did need all those things	input_phrase	120.638504	0.536899885	3.833	36	0.065	46	1199	785	785
10294.1	1638811802290682038_sent_int_pegasus_62	0.3333333333	0.67	0.63	2	0.65	0.735	2.7	we did need all those things when i was young	output_paraphrases	85.32027435	0.544232577	3.6	27	0.083	36	1200	785	785
10295	1638811802290682038_sent_int_pegasus_62	0.8333333333	0.9433333333	0.586	2	0.895	0.9333333333	2.636	we did need all those things when i was a child	output_paraphrases	62.26322937	0.586133945	3.364	29	0.081	37	1199	786	786
10294.1	1638811802290682038_sent_int_pegasus_62	0.3333333333	0.67	0.63	2	0.65	0.735	2.7	we did need all those things when i was young	output_paraphrases	85.32027435	0.544232577	3.6	27	0.083	36	1200	786	786
10252.875	1638811802290682038_sent_int_pegasus_74	0.625	0.6866666667	0.917	2	0.6666666667	0.7083333333	3	in the future i think maybe to help	output_paraphrases	133.5510864	0.643363862	3.5	24	0.107	28	1007	790	790
10230.727	1638811802290682038_sent_int_pegasus_74	0.7083333333	0.8283333333	0.781	2	0.76	0.82	2.909	in the future i think maybe to help in some ways	input_phrase	74.07029724	0.614685996	3.455	32	0.079	38	1006	790	790
10252.875	1638811802290682038_sent_int_pegasus_74	0.625	0.6866666667	0.917	2	0.6666666667	0.7083333333	3	in the future i think maybe to help	output_paraphrases	133.5510864	0.643363862	3.5	24	0.107	28	1007	791	791
9963.333	1638811802290682038_sent_int_pegasus_74	0.7083333333	0.8883333333	0.667	2	0.835	0.905	3	maybe in the future ill be able to help	output_paraphrases	19.80570412	0.610463272	3.444	27	0.097	31	1006	791	791
10230.727	1638811802290682038_sent_int_pegasus_74	0.7083333333	0.8283333333	0.781	2	0.76	0.82	2.909	in the future i think maybe to help in some ways	input_phrase	74.07029724	0.614685996	3.455	32	0.079	38	1006	792	792
9963.333	1638811802290682038_sent_int_pegasus_74	0.7083333333	0.8883333333	0.667	2	0.835	0.905	3	maybe in the future ill be able to help	output_paraphrases	19.80570412	0.610463272	3.444	27	0.097	31	1006	792	792
10285.875	1638888748799503388_sent_int_pegasus_1	0.8333333333	0.9616666667	0.682	2	0.875	0.9616666667	2.75	a lot of people have time to read	output_paraphrases	36.54694366	0.609513447	3.25	22	0.115	26	1877	793	793
9628.091	1638888748799503388_sent_int_pegasus_1	0.8666666667	0.915	0.618	2	0.8633333333	0.9183333333	3.091	a lot of people just do have time to read nowadays	input_phrase	97.64517975	0.623332394	3.636	34	0.075	40	1876	793	793
10157.429	1638888748799503388_sent_int_pegasus_106	0.3666666667	0.63	0.565	2	0.4033333333	0.6616666667	3.286	they decided if they can test them	output_paraphrases	144.7051239	0.623679783	4	23	0.107	28	3448	796	796
10201.667	1638888748799503388_sent_int_pegasus_106	0.4666666667	0.465	0.571	2	0.3133333333	0.48	3.111	they decided if they can test them or not	output_paraphrases	72.59838104	0.61390865	3.667	28	0.091	33	3450	796	796
10157.429	1638888748799503388_sent_int_pegasus_106	0.3666666667	0.63	0.565	2	0.4033333333	0.6616666667	3.286	they decided if they can test them	output_paraphrases	144.7051239	0.623679783	4	23	0.107	28	3448	797	797
9921.727	1638888748799503388_sent_int_pegasus_106	0.3666666667	0.48	0.594	2	0.3483333333	0.48	2.909	they have ruled on whether they can test them or not	input_phrase	81.19242859	0.544482937	3.818	32	0.071	42	3450	797	797
10201.667	1638888748799503388_sent_int_pegasus_106	0.4666666667	0.465	0.571	2	0.3133333333	0.48	3.111	they decided if they can test them or not	output_paraphrases	72.59838104	0.61390865	3.667	28	0.091	33	3450	798	798
9921.727	1638888748799503388_sent_int_pegasus_106	0.3666666667	0.48	0.594	2	0.3483333333	0.48	2.909	they have ruled on whether they can test them or not	input_phrase	81.19242859	0.544482937	3.818	32	0.071	42	3450	798	798
9981	1638888748799503388_sent_int_pegasus_118	0.8333333333	0.84	0.625	2	0.785	0.8666666667	3.429	there is a basis for the discussion	output_paraphrases	69.46269989	0.638846344	4.143	24	0.103	29	2020	799	799
9954.714	1638888748799503388_sent_int_pegasus_118	0.6666666667	0.8133333333	0.692	2	0.7116666667	0.8166666667	3.714	we have a basis for the conversation	output_paraphrases	100.0951309	0.633719229	4.286	26	0.1	30	2016	799	799
9981	1638888748799503388_sent_int_pegasus_118	0.8333333333	0.84	0.625	2	0.785	0.8666666667	3.429	there is a basis for the discussion	output_paraphrases	69.46269989	0.638846344	4.143	24	0.103	29	2020	800	800
10017.9	1638888748799503388_sent_int_pegasus_118	0.4	0.43	0.571	2	0.3166666667	0.4316666667	3.5	we have a little bit of a basis for conversation	input_phrase	41.05771255	0.577955982	3.9	35	0.077	39	2016	800	800
9954.714	1638888748799503388_sent_int_pegasus_118	0.6666666667	0.8133333333	0.692	2	0.7116666667	0.8166666667	3.714	we have a basis for the conversation	output_paraphrases	100.0951309	0.633719229	4.286	26	0.1	30	2016	801	801
10017.9	1638888748799503388_sent_int_pegasus_118	0.4	0.43	0.571	2	0.3166666667	0.4316666667	3.5	we have a little bit of a basis for conversation	input_phrase	41.05771255	0.577955982	3.9	35	0.077	39	2016	801	801
9156.667	1638888748799503388_sent_int_pegasus_119	0.3333333333	0.5133333333	0.741	2	0.425	0.525	3	there is a good size pantry in our kitchen	output_paraphrases	81.93843842	0.632369542	3.778	27	0.088	34	1919	803	803
9219.8	1638888748799503388_sent_int_pegasus_119	0.9	0.9433333333	0.656	2	0.9333333333	0.9533333333	3.2	we have a pretty good size pantry in our kitchen	input_phrase	63.93146515	0.61317625	3.9	32	0.077	39	1919	803	803
10062.2	1638888748799503388_sent_int_pegasus_12	0.1116666667	0.7183333333	0.5	2	0.5666666667	0.6933333333	3.8	hundreds of thousands of people is what it seemed like	input_phrase	40.69911575	0.565347795	4.5	38	0.067	45	1804	805	805
10272.714	1638888748799503388_sent_int_pegasus_12	0.3333333333	0.55	0.65	2	0.4283333333	0.5433333333	2.857	it seemed like a lot of people	output_paraphrases	26.35383034	0.592138556	3.429	20	0.125	24	1804	805	805
10062.2	1638888748799503388_sent_int_pegasus_12	0.1116666667	0.7183333333	0.5	2	0.5666666667	0.6933333333	3.8	hundreds of thousands of people is what it seemed like	input_phrase	40.69911575	0.565347795	4.5	38	0.067	45	1804	806	806
10058.9	1638888748799503388_sent_int_pegasus_12	0.89	0.9066666667	0.579	2	0.8666666667	0.9033333333	3.8	it seemed like there were hundreds of thousands of people	output_paraphrases	28.10494614	0.587267351	4.8	38	0.062	48	1807	806	806
10272.714	1638888748799503388_sent_int_pegasus_12	0.3333333333	0.55	0.65	2	0.4283333333	0.5433333333	2.857	it seemed like a lot of people	output_paraphrases	26.35383034	0.592138556	3.429	20	0.125	24	1804	807	807
10058.9	1638888748799503388_sent_int_pegasus_12	0.89	0.9066666667	0.579	2	0.8666666667	0.9033333333	3.8	it seemed like there were hundreds of thousands of people	output_paraphrases	28.10494614	0.587267351	4.8	38	0.062	48	1807	807	807
9538.909	1638888748799503388_sent_int_pegasus_122	0.1666666667	0.2733333333	0.512	2	0.2733333333	0.2966666667	3.727	the outer banks of north carolina are where we were recently	output_paraphrases	101.740509	0.525938031	4.545	41	0.06	50	3003	808	808
9465.4	1638888748799503388_sent_int_pegasus_122	0.6666666667	0.7333333333	0.526	2	0.6666666667	0.7316666667	3.8	we were at the outer banks of north carolina recently	output_paraphrases	92.634552	0.701059376	4.4	38	0.068	44	3004	808	808
9538.909	1638888748799503388_sent_int_pegasus_122	0.1666666667	0.2733333333	0.512	2	0.2733333333	0.2966666667	3.727	the outer banks of north carolina are where we were recently	output_paraphrases	101.740509	0.525938031	4.545	41	0.06	50	3003	809	809
9609.583	1638888748799503388_sent_int_pegasus_122	0.4166666667	0.385	0.477	2	0.305	0.3733333333	3.667	we were just out recently at the outer banks of north carolina	input_phrase	95.23925781	0.617512553	4.25	44	0.059	51	3003	809	809
9465.4	1638888748799503388_sent_int_pegasus_122	0.6666666667	0.7333333333	0.526	2	0.6666666667	0.7316666667	3.8	we were at the outer banks of north carolina recently	output_paraphrases	92.634552	0.701059376	4.4	38	0.068	44	3004	810	810
9609.583	1638888748799503388_sent_int_pegasus_122	0.4166666667	0.385	0.477	2	0.305	0.3733333333	3.667	we were just out recently at the outer banks of north carolina	input_phrase	95.23925781	0.617512553	4.25	44	0.059	51	3003	810	810
10270.182	1638888748799503388_sent_int_pegasus_123	0.4333333333	0.4883333333	0.704	2	0.47	0.49	2.455	i went back to work a year and a half ago	output_paraphrases	20.46426773	0.573391238	2.818	27	0.097	31	2344	811	811
10164	1638888748799503388_sent_int_pegasus_123	0.445	0.415	0.621	2	0.4	0.4266666667	2.9	returned to work about a year and a half ago	output_paraphrases	20.56393433	0.568975638	3.5	29	0.086	35	2342	811	811
10270.182	1638888748799503388_sent_int_pegasus_123	0.4333333333	0.4883333333	0.704	2	0.47	0.49	2.455	i went back to work a year and a half ago	output_paraphrases	20.46426773	0.573391238	2.818	27	0.097	31	2344	812	812
10267.455	1638888748799503388_sent_int_pegasus_123	0.8333333333	0.8216666667	0.633	2	0.8033333333	0.8333333333	2.727	went back to work about a year and a half ago	input_phrase	15.52937222	0.642340304	3.182	30	0.086	35	2344	812	812
10164	1638888748799503388_sent_int_pegasus_123	0.445	0.415	0.621	2	0.4	0.4266666667	2.9	returned to work about a year and a half ago	output_paraphrases	20.56393433	0.568975638	3.5	29	0.086	35	2342	813	813
10267.455	1638888748799503388_sent_int_pegasus_123	0.8333333333	0.8216666667	0.633	2	0.8033333333	0.8333333333	2.727	went back to work about a year and a half ago	input_phrase	15.52937222	0.642340304	3.182	30	0.086	35	2344	813	813
8729.167	1638888748799503388_sent_int_pegasus_126	1	0.9783333333	0.609	2	0.9716666667	0.98	3.833	does it get crowded on weekends	output_paraphrases	63.147995	0.63506864	4.333	23	0.115	26	2158	814	814
8771.5	1638888748799503388_sent_int_pegasus_126	1	0.9366666667	0.667	2	0.9433333333	0.9383333333	3.5	it is crowded on the weekends	output_paraphrases	81.32982635	0.597345044	4	21	0.125	24	2155	814	814
8729.167	1638888748799503388_sent_int_pegasus_126	1	0.9783333333	0.609	2	0.9716666667	0.98	3.833	does it get crowded on weekends	output_paraphrases	63.147995	0.63506864	4.333	23	0.115	26	2158	815	815
9255.3	1638888748799503388_sent_int_pegasus_126	0.1666666667	0.3383333333	0.594	2	0.25	0.37	3.2	when you there on weekends is it crowded as hell	input_phrase	360.7299805	0.583917612	3.9	32	0.077	39	2155	815	815
10317.4	1638888748799503388_sent_int_pegasus_127	0.625	0.7133333333	0.75	2	0.6833333333	0.7333333333	2.8	he was able to do that for the first year	output_paraphrases	24.84173012	0.652321138	3.2	28	0.094	32	2413	817	817
10315.222	1638888748799503388_sent_int_pegasus_127	0.6666666667	0.8266666667	0.72	2	0.7783333333	0.8216666667	2.778	it was the first year he was able to	output_paraphrases	45.88399124	0.569820135	3.111	25	0.107	28	2410	817	817
10317.4	1638888748799503388_sent_int_pegasus_127	0.625	0.7133333333	0.75	2	0.6833333333	0.7333333333	2.8	he was able to do that for the first year	output_paraphrases	24.84173012	0.652321138	3.2	28	0.094	32	2413	818	818
10298.364	1638888748799503388_sent_int_pegasus_127	0.2916666667	0.4416666667	0.559	2	0.4233333333	0.46	3.091	which was really the first year he was really able to	input_phrase	78.57040405	0.504826457	3.909	34	0.07	43	2410	818	818
10315.222	1638888748799503388_sent_int_pegasus_127	0.6666666667	0.8266666667	0.72	2	0.7783333333	0.8216666667	2.778	it was the first year he was able to	output_paraphrases	45.88399124	0.569820135	3.111	25	0.107	28	2410	819	819
10298.364	1638888748799503388_sent_int_pegasus_127	0.2916666667	0.4416666667	0.559	2	0.4233333333	0.46	3.091	which was really the first year he was really able to	input_phrase	78.57040405	0.504826457	3.909	34	0.07	43	2410	819	819
9074	1638888748799503388_sent_int_pegasus_131	1	0.9733333333	0.654	2	0.945	0.9783333333	2.889	in the big ones you dont hear about it	output_paraphrases	65.72160339	0.658907177	3.333	26	0.1	30	2335	820	820
9194	1638888748799503388_sent_int_pegasus_131	0.6666666667	0.6033333333	0.655	2	0.5833333333	0.6233333333	2.9	you dont hear much about it in the big ones	output_paraphrases	59.95830536	0.598414239	3.4	29	0.088	34	2338	820	820
9074	1638888748799503388_sent_int_pegasus_131	1	0.9733333333	0.654	2	0.945	0.9783333333	2.889	in the big ones you dont hear about it	output_paraphrases	65.72160339	0.658907177	3.333	26	0.1	30	2335	821	821
10201.4	1638888748799503388_sent_int_pegasus_131	0.2216666667	0.4616666667	0.633	2	0.3833333333	0.4733333333	3	you never hear about it really in the big ones	input_phrase	65.91738129	0.55475171	3.7	30	0.081	37	2338	821	821
10123.889	1638888748799503388_sent_int_pegasus_21	0.9333333333	0.8733333333	0.741	2	0.8533333333	0.9016666667	3	i am aware if you have had that problem	output_paraphrases	87.03526306	0.658983778	3.444	27	0.097	31	3126	826	826
10330.417	1638888748799503388_sent_int_pegasus_21	0.695	0.6233333333	0.667	2	0.555	0.63	2.75	i do know if you have had that problem there or not	input_phrase	84.11818695	0.604268149	3.333	33	0.075	40	3121	826	826
10123.889	1638888748799503388_sent_int_pegasus_21	0.9333333333	0.8733333333	0.741	2	0.8533333333	0.9016666667	3	i am aware if you have had that problem	output_paraphrases	87.03526306	0.658983778	3.444	27	0.097	31	3126	827	827
10312	1638888748799503388_sent_int_pegasus_21	0.1666666667	0.2866666667	0.727	2	0.2583333333	0.3066666667	2.444	i know if you have had that issue there	output_paraphrases	193.4436951	0.611087891	3.444	22	0.097	31	3121	827	827
10330.417	1638888748799503388_sent_int_pegasus_21	0.695	0.6233333333	0.667	2	0.555	0.63	2.75	i do know if you have had that problem there or not	input_phrase	84.11818695	0.604268149	3.333	33	0.075	40	3121	828	828
10312	1638888748799503388_sent_int_pegasus_21	0.1666666667	0.2866666667	0.727	2	0.2583333333	0.3066666667	2.444	i know if you have had that issue there	output_paraphrases	193.4436951	0.611087891	3.444	22	0.097	31	3121	828	828
10033.3	1638888748799503388_sent_int_pegasus_26	0.7666666667	0.7783333333	0.6	2	0.7166666667	0.7683333333	3	i do usually use the colors they tell me to	input_phrase	112.9043579	0.548863136	3.4	30	0.088	34	2192	829	829
