filename.1	Short Utterance	challengelevel	Response
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_697.wav	i think this is a good place for him	2	I think this is a good place for him
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_697.wav	i think this is a good place for him	2	I think this is a good place for him
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_697.wav	i think this is a good place for him	2	i think this is a good place for him
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_697.wav	i think this is a good place for him	2	I think this is a good place to be
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	I have had no problems with that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	I have had no problems with that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	I have had no problems from that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	I have had no problems with that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	i have had no xxxx from that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_155.wav	i have had no problems with that	2	I have had no problems with that
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	... ... ... for any spud
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	They couldn't last for any spot
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	They couldn't ask for any spar
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	They put them down in any spot
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	i couldnt ask for any spot
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_616.wav	they put them draft for any spot	2	(.....)
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	I have been at home for nine years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	I have been at home for nine years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	I have been at home for nine years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	I haven't been at home for nine years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	i have been toned for 9 years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1204.wav	i have been at home for nine years	2	I have been (....) for 9 years
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	I believe in ... ...
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	I believe it was early in the summer
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	I believe it was early in the summer
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	I ... early in the summer ...
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	i believe it was early in the summer
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1510.wav	i believe it was early in the summer	2	(.......)
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	... ... did all those things when i was young
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	I use to do all those things when I was young
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	... all those things when i was young
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	I would read all those things when I was young
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	all those things when i was young
1638811802290682038_sent_int_pegasus_noisy_babble_-5_utt_1319.wav	we did need all those things when i was young	2	(....) all those things
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	was it small enough to be held
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	was it small enough to be held
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	was it small enough to be held
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	was it small enough to be held
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	Was it small enough to be held
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1556.wav	was it small enough to be held	0	Was it small enough to be held.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	weve liked opra for a few years now
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	we like opera for a few years now
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	we like opera for a few years now
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	we like our preferer for a few years now
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	We like ..... for a few years now
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1626.wav	we like opera for a few years now	0	We like opera for a few years now.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	were looking to go to one in disney world florida
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	we looking forward to one in disney world in florida
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	we looking forward to one in disneyland in florida
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	were looking forward to one in October to one in disney world florida
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	We looking forward to one in Disney Florida
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1149.wav	we looking forward to one in october to disneyworld in florida	0	We looking forward to one in October to Disney world in Florida.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	when i new restaurant opens up they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	when a new restaurant opens up they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	when a new resturant opens they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	when a new restaurant opens up they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	When a new restaurant opens up they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_323.wav	when a new restaurant opens up they usually send out coupons	0	When a new restaurant opens up, they usually send out coupons
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	when i was your age i did have this and that
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	when i was your age i did have this or that
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	when i was your age i did have this or that
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	when i was your age i did have this or that
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	When I was your age I did have this or that
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_85.wav	when i was your age i did have this or that	0	When i was your age i did have this or that.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	yeah
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	who the other one is doing so well this year
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	your the other one doing so well this year
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	your the other one thats doing so well this year
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	You are the other one doing so well this year
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_22.wav	who the other one that doing so well this year	0	.... the other that doing so well, this year.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	i have 220 dollar a month
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	i have 220 dollars every month
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	i add $220 every month
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	i add 220 dollars every month
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	I add 220 dollars every month
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_602.wav	i add two hundred and twenty dollars every month	0	I have 220 dollars every month.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	i wanted to spend a year studying in eurpoe
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	i wanted to spend a year studying in europe
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	i wanted to spend a year studying in europe
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	i wanted to spend a year studying in europe
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	I wanted to spend a year studying in Europe
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_989.wav	i wanted to spend a year studying in europe	0	I wanted to spend a year studying in europe.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	not having to spend money on interest
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	not having to spend money on interest
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	not having to spend money on interest
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	not having to spend money on interest
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	Not having to spend money on interest
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_659.wav	not having to spend money on interest	0	Not having to spend money on interest.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	i went to a small liberal arts college in Virginia
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	i went to a small little arts village in virginia
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	i went to a small literally arts college in virgina
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	i went to a small little alliance college in Virginia
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	I went to a small liberal arts college in Virginia
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_966.wav	i went to a small liberal arts college in virginia	0	I went to a small liberal arts college in Virginia.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	if you have doubts dont get involved
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	if you have doubts don't get involved
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	if you have doubts dont get involved
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	if you have doubts dont get involved
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	if you have doubts dont get involved
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_750.wav	if you have doubts dont get involved	0	If you have doubts, don't get involved.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	we have known a husband and wife team for years
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	we have known a husband and wife team for years
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	we have known a husband and wife team for years
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	we have known the husband and wife team for years
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	We have known a husband and wife team for years
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1112.wav	we have known a husband and wife team for years	0	We have known a husband and wife team for years.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	my last car repair was for brakes
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	my last car repair was for breaks
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	my last car repair was for brakes
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	my last car repair was for breaks
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	My last car repair was for brakes
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_409.wav	my last car repair was for brakes	0	My last car repair, was for breaks.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	since were in ohio were do what we usually do
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	since we are in ohio we usually do what we do
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	since we are in ohio we usually dod what we do
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	since we are in ohio we usually do what we do
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	Since we are usually in Ohio, we do what we do
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1192.wav	since we are in ohio we usually do what we do	0	Since we are in Ohio, we usually do what we do.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	there is usually a lot of rain
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	there is usually a lot of rain
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	there is usually a lot of rain
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	there is usually a lot of rain
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	There is usually alot of rain
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_196.wav	there is usually a lot of rain	0	There is usually a lot of rain.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	(.....) had made for us a beautiful christmas design
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	that a friend had made us a beautiful christmas design
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	that a friend had made for us a beautiful christmas design
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	that a friend had made for us a beautiful christmas design
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	That our friend had a beautiful crystal design
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1577.wav	that a friend had made for us a beautiful christmas design	0	That a friend had made for us, beautiful Christmas design.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	the last time we went to pacific was father day
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	the last time we went to cafe pacific it was father day
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	the last time we went to cafe pacific it was father day
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	the last time we went to cafe pacific it was father day
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	The last time we went to Cafe Pacific it was father day
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_1090.wav	the last time we went to cafe pacific it was father day	0	The last time we went to Cafe pacific, it was father day.
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	the recieve grants and loans
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	they received grants and loans
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	they recieve grants and loans
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	they receive grants and loans
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	They receive grants and loans
1638809241874093187_sent_int_pegasus_noisy_babble_5_utt_131.wav	they receive grants and loans	0	They receive grants and loans.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	they tear you to shreads especially those rich
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	they tear you to shreds especially those rich
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	they tear you to shreads especially the rich
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	they tear you to shreds especially those rich
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	They tear you to shreds, especially those rich
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_482.wav	they tear you to shreds especially those rich	1	They tear you to streads, especially those rich.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	we visited relatives in virginia recently
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	we visited relatives in virginia recently
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	we visited relatives in virgina recently
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	we visited relatives in virginia recently
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	We visited relatives in Virginia recently
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_107.wav	we visited relatives in virginia recently	1	We visited relatives in virginia recently.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	what do you think the (.....) problem is
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	what do you think of the name provenience
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	what do you think of the main problems
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	what do you think are the main problems
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	What do you think are the main problems?
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1378.wav	what do you think are the main problems	1	What do you think of the main problems.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	when you get that humid feeling in the air
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	you get that humid feeling in the air
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	you get that humored felling in the air
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	you get that humid feeling in the air
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	You get that humid feeling in the air?
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_256.wav	you get that humid feeling in the air	1	You get that humid, feeling in the air.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	have you knitted or crocheted baby clothes
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	have you knitted or brochured baby clothes
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	have you littered or crocted baby clothes
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	have you knitted or crocheted baby clothes
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	Have you knitted or crocheted baby clothes
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1541.wav	have you knitted or crocheted baby clothes	1	Have you knitted or crocheted baby clothes?
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	i have to get money out of the bank
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	i have to get money out of the bank
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	i have to get money out of the bank
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	i have to get money out of the bank
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	I have to get money out the bank
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_527.wav	i have to get money out of the bank	1	I had to get money out of the bank.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	i do know that theyre job would be (....)
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	i do know that their job would be admin
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	i do know that their job would be at risk
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	i did know that their job would be at risk
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	I do know that their job will be at risk
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1193.wav	i do know that their job would be at risk	1	I do know that there job would be at risk.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	i never had to give blood for it to happen
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	i never had to give blood for it to happen
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	i never had to give blood for it to happen
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	i never had to give blood for it to happen
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	I never had to give blood for it to happen
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_959.wav	i never had to give blood for it to happen	1	I never have to give blood for it to happen.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	i have 2 children a 7 and 10 year old
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	i have 2 children a 7 and 10 year old
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	i have two children a 7 and 10 year old
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	i have two children. A seven and ten year old
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	I have 2 children, a 7 and 10 year old
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_450.wav	i have two children a seven and ten year old	1	I have 2 children, a 7 and 10 year old.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	one of my favourite palaces to shop
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	one of my favourite places to shop
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	one of my favourite places to shop
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	one of my favourite places to shop
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	One my favorite places to shop
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_519.wav	one of my favorite places to shop	1	One of my favourite places to shop.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	it was thousand (....) a month
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	it was a thousand in change a month
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	it was 1008 a month
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	it was thousand in change a month
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	It was 1000 and change a month
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_18.wav	it was thousand and change a month	1	It was thousand and change a month.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	i just kinda join up when it is something interesting
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	i just kind of join up when its something interesting
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	i just kind of join up when its something interesting
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	i just kind of join up when its something interesting
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	I just kinda join up when it something interesting
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1160.wav	i just kind of join up when it something interesting	1	I just kind of join up, when its something interesting.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	it think i dont read a whole (.....) of them
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	i think i never read a whole on of hurts
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	i think i never read a whole one of hers
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	i think i never read a whole one of theirs
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	I think I never read a whole one of hers
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1485.wav	i think i never read a whole one of hers	1	I think i never read a whole one of them.
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1300.wav	its hard to find good day care	1	its hard to find good daycare
1638809241874093187_sent_int_pegasus_noisy_babble_0_utt_1300.wav	its hard to find good day care	1	its hard to find good day care
